Query ID, AP@10, AP@20, NDCG@10, NDCG@20
126,Swine flu vaccine,0.6329931972789116,0.7180420786965873,0.3515992528273505,0.4157631986099128,
127,Rare cosmic events,0.5011904761904762,0.46345238095238095,0.21638814930407863,0.18020355159826124,
128,Godhra train attack,1.0,1.0,0.8497099494824042,0.8497099494824042,
129,Michael Jackson's untimely death,0.7856701940035273,0.8286281734166152,0.47584367396595284,0.544257069059609,
130,Price hike of petroleum products,0.8541666666666666,0.6331582633053221,0.5347214970935379,0.6682596352332993,
131,Abduction and murder of journalists,0.6635912698412698,0.7132901645506688,0.45261813383167676,0.4700404103940958,
132,Barack Obama's victory,0.225,0.24090909090909088,0.10441948528844491,0.10722891724394089,
133,Torture at the Abu Ghraib prison,0.9282627865961199,0.9308207197994554,0.7128557311643922,0.7734754195167891,
134,Ban slapped on SIMI,0.95,0.8099999999999999,0.48436503426928745,0.4527859263366238,
135,India's agriculture-friendly central budget,0.0,0.0,0.0,0.0,
136,Piracy in the world of entertainment,0.975,0.8932419979401405,0.6778462558577494,0.6392957294332201,
137,The death of LTTE head,0.7000000000000001,0.5032207569262523,0.23129499446887775,0.3431146256640844,
138,India's Women's Reservation Bill,0.0,0.0,0.0,0.0,
139,Vanquishing the Somali pirates,0.8240079365079365,0.84747337142848,0.43316981467512944,0.5169647795082923,
140,Search for life and water in space,0.9626543209876544,0.8739813406936533,0.7009140531740323,0.5970644834346829,
141,Birth of cloned human babies,0.8802579365079365,0.7982089805619218,0.8444133182598997,0.6616175359855067,
142,Illegal felling of trees,0.8099999999999999,0.7084061771561772,0.6150366217907568,0.5509218186529891,
143,TATA's car, Nano,1.0,0.9795774498883374,0.5648553094658558,0.6556368344973019,
144,Bhopal gas tragedy,0.43,0.4812770562770563,0.3839571185900022,0.5463012371915795,
145,Assassination of Benazir Bhutto,0.6476190476190476,0.5952380952380952,0.25454586902562754,0.20189472329939334,
146,Ram Janmabhoomi verdict,0,0,0,0,
147,Cyber crime in India,0.7856701940035273,0.7906139846851922,0.7245253748572312,0.7192586744596884,
148,Popularity of social networking sites,1.0,1.0,0.8446097680342387,0.7971406943542009,
149,Commonwealth Games in Delhi,0.3179563492063492,0.3902011183261183,0.2648890775970477,0.385425693931355,
150,Bill Gates' philanthropic endeavours,1.0,0.7687499999999999,0.4087665393221456,0.3607870984169279,
151,An Indian wins the Nobel Prize for Chemistry,1.0,0.9739721590035261,0.9112560066249386,0.9059641752352396,
152,Successful missile test in India,1.0,1.0,0.7887345647050832,0.780656032504431,
153,Structure of the Solar System,0.6208333333333332,0.596220397249809,0.47042867015021134,0.45252697217685245,
154,A. Raja and the 2G Spectrum scam,1.0,1.0,1.0,1.0,
155,Attack on the Taj in Mumbai,0.4692857142857143,0.5084792732520005,0.30267482733496104,0.3500708033887291,
156,Shashi Tharoor in the IPL controversy,0.8843537414965985,0.8452380952380951,0.8326816086817903,0.8938592239091065,
157,Successful Indian films,1.0,0.43461538461538457,0.10108674159687966,0.1206059656748399,
158,America's attack on Afghanistan,0.6428571428571428,0.42031139286778385,0.12905210806386966,0.20242028027567277,
159,Sheikh Hasina in the 2008 elections,0.4777777777777777,0.4109649122807017,0.20863434725308636,0.1553865268109099,
160,Iraq War 2003,0.16666666666666666,0.1588235294117647,0.036811610171821725,0.06382163006000485,
161,George Bush's anti-terrorism operations,0.26666666666666666,0.3164050235478807,0.13658719420544718,0.20764302163266188,
162,Catastrophic tornadoes,1.0,1.0,0.7368640240869688,0.6891808912553959,
163,Tiger conservation in India,1.0,0.9712794718277173,0.6290521080638697,0.7405539687010713,
164,Michael Jackson and child abuse,0.6427579365079364,0.6965704356416431,0.5539168618030416,0.581669486099512,
165,Marriage or divorce laws,0.5833333333333333,0.4555555555555555,0.22157803542960927,0.22793507293911855,
166,The Kanishka air disaster,0.0,0.06666666666666667,0.0,0.029044558816856147,
167,Chechen rebels and the government,1.0,0.9907216297825171,0.6958822933887403,0.6977359952812364,
168,Suu Kyi under house arrest,0.6925170068027212,0.741224268239071,0.3469828166920144,0.45606391044088335,
169,Naxalite attacks,0,0,0,0,
170,Development of Indian Hockey,0.5,0.2917780748663102,0.13784557950626256,0.21694478892074448,
171,Prime witness in the Best Bakery case,0,0,0,0,
172,Female foeticide in India,1.0,0.9196428571428571,0.7736040295805534,0.8225854174010324,
173,2008 Olympics,0.0,0.10833333333333334,0.0,0.05061433992792233,
174,International economic slump,0.0,0.0625,0.0,0.03199959805135292,
175,Sachin Tendulkar's record of runs in Test Cricket,0.785374149659864,0.7594935038588289,0.5578940593945991,0.5729459654444783,
Average,,0.6321292768959436,0.5939457433026599,0.4140582501815894,0.4337475326250442,
